Id,PID,MS SubClass,Lot Frontage,Lot Area,Alley,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,SalePrice,have_bsmt,have_fireplace,have_garage,have_pool,have_fence,msz_RL,msz_R_others,msz_others,msz_nan,st_Grvl,st_Pave,st_nan,ld_c_Lvl,ld_c_unLvl,ld_c_nan,lt_c_Corner,lt_c_Inside,lt_c_others,lt_c_nan,nbrhd_pc_50010,nbrhd_pc_50011,nbrhd_pc_50014,nbrhd_nan,cdn_1_Norm,cdn_1_feature,cdn_1_rail,cdn_1_street,cdn_1_nan,cdn_2_Norm,cdn_2_other,cdn_2_nan,bdg_t_Duplex,bdg_t_fam,bdg_t_twnhs,bdg_t_nan,hse_s_1story,hse_s_2story,hse_s_split,hse_s_nan,rf_s_Gable,rf_s_other,rf_s_nan,rf_m_CompShg,rf_m_other,rf_m_nan,ex_1_MetalSd,ex_1_VinylSd,ex_1_cement,ex_1_other,ex_1_wood,ex_1_nan,ex_2_MetalSd,ex_2_VinylSd,ex_2_cement,ex_2_other,ex_2_wood,ex_2_nan,mvt_None,mvt_Stone,mvt_brick,mvt_nan,fdn_CBlock,fdn_PConc,fdn_other,fdn_nan,htg_GasA,htg_other,htg_nan,grge_t_Attchd,grge_t_Detchd,grge_t_other,grge_t_nan,sle_t_Con,sle_t_Oth,sle_t_WD,sle_t_nan
2125,907135050,20,60.0,8428,0,2,4,3,5,7,1994,1994,0.0,3,4,4,4,1,6,420.0,1,0.0,570.0,990.0,5,1,5,990,0,0,990,1.0,0.0,1,0,3,1,3,5,8,0,0,1,1.0,384.0,3,3,3,256,0,0,0,0,0,0,0,0,0,7,2007,146000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1489,908102260,20,75.0,9937,0,4,4,3,5,6,1965,1965,0.0,4,3,3,3,1,4,830.0,2,290.0,136.0,1256.0,4,1,5,1256,0,0,1256,1.0,0.0,1,1,3,1,3,6,8,0,0,3,1.0,276.0,3,3,3,736,68,0,0,0,0,0,0,0,0,6,2008,147500,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
983,923275040,85,,9101,0,3,4,3,5,6,1978,1978,104.0,3,4,4,3,3,6,1097.0,1,0.0,0.0,1097.0,5,1,5,1110,0,0,1110,1.0,0.0,1,0,1,1,4,4,8,1,3,3,2.0,602.0,3,3,3,303,30,0,0,0,0,0,0,0,0,7,2009,165500,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1325,902406090,50,81.0,12150,1,4,4,3,5,5,1954,1954,335.0,3,3,3,3,1,1,0.0,1,0.0,1050.0,1050.0,5,0,3,1050,745,0,1795,0.0,0.0,2,0,4,1,3,7,8,0,0,1,1.0,352.0,2,3,3,0,0,0,0,0,0,0,0,0,0,11,2008,131500,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1378,905102170,20,70.0,11200,0,4,4,3,5,5,1965,1965,0.0,3,3,3,3,1,3,906.0,1,0.0,134.0,1040.0,5,1,5,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,8,0,0,1,1.0,384.0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,2008,129500,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1537,909281110,70,100.0,9670,0,3,4,2,8,6,1935,1950,40.0,3,3,3,2,1,2,210.0,1,0.0,398.0,608.0,3,1,5,983,890,0,1873,0.0,0.0,1,1,4,1,3,9,8,2,4,3,2.0,786.0,2,3,3,0,0,207,0,0,0,0,0,0,0,6,2008,257076,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
905,909101140,50,60.0,10998,1,4,4,3,5,5,1941,1960,0.0,3,3,3,3,1,2,408.0,4,420.0,156.0,984.0,5,1,5,984,620,0,1604,0.0,0.0,2,0,3,1,3,6,6,0,0,1,2.0,660.0,3,3,3,0,68,0,0,0,0,0,0,0,0,7,2009,117000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1532,909275050,70,60.0,7200,0,4,4,2,7,6,1931,2000,0.0,3,2,4,3,1,1,0.0,1,0.0,776.0,776.0,3,1,5,851,651,0,1502,0.0,0.0,1,1,3,1,3,6,8,1,4,2,1.0,270.0,3,3,2,0,0,112,0,0,0,0,3,0,0,2,2008,149000,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
132,534475100,20,80.0,9920,0,4,4,3,5,5,1954,1954,110.0,3,3,3,3,1,3,354.0,2,290.0,412.0,1056.0,3,1,5,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,8,0,0,2,1.0,280.0,3,3,3,0,0,164,0,0,0,0,3,0,0,2,2010,128000,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1078,528188090,160,36.0,2448,0,4,4,3,7,5,2003,2004,106.0,4,3,4,3,1,1,0.0,1,0.0,764.0,764.0,5,1,5,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,8,0,0,2,2.0,474.0,3,3,3,0,27,0,0,0,0,0,0,0,0,10,2008,155000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2511,533221080,160,,2998,0,4,4,3,6,5,2000,2000,513.0,4,3,4,3,1,6,353.0,1,0.0,403.0,756.0,5,1,5,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,8,0,0,1,2.0,440.0,3,3,3,0,32,0,0,0,0,0,0,0,0,6,2006,166000,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
912,909250220,50,65.0,7804,0,4,4,3,4,3,1928,1950,0.0,3,3,3,3,1,4,622.0,1,0.0,500.0,1122.0,3,1,5,1328,653,0,1981,1.0,0.0,2,0,4,1,4,7,6,2,3,1,2.0,576.0,3,3,3,431,44,0,0,0,0,0,3,0,0,12,2009,135000,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2351,527356020,60,80.0,16692,0,3,4,3,7,5,1978,1978,184.0,3,3,4,3,1,4,790.0,2,469.0,133.0,1392.0,3,1,5,1392,1392,0,2784,1.0,0.0,3,1,5,1,4,12,8,2,3,2,2.0,564.0,3,3,3,0,112,0,0,440,519,1,3,1,2000,7,2006,250000,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
330,923226250,160,21.0,1476,0,4,4,3,4,7,1970,1970,0.0,3,3,3,3,1,6,176.0,1,0.0,370.0,546.0,5,1,5,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,8,0,0,0,0.0,0.0,0,0,3,200,26,0,0,0,0,0,0,0,0,3,2010,76000,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2586,535305120,20,75.0,10170,0,4,4,3,6,6,1951,1951,522.0,3,3,3,3,1,1,0.0,1,0.0,216.0,216.0,3,1,5,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,8,1,4,1,2.0,400.0,3,3,3,0,0,0,0,0,0,0,0,0,0,6,2006,155000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
224,905106140,60,80.0,9364,0,4,4,3,6,7,1969,1969,143.0,3,3,3,3,1,5,371.0,1,0.0,292.0,663.0,3,1,5,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,8,0,0,3,1.0,299.0,3,3,3,379,36,0,0,0,0,0,3,0,0,3,2010,158000,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
98,533212020,160,24.0,2544,1,4,4,3,7,5,2004,2005,0.0,4,3,4,3,1,6,368.0,5,42.0,190.0,600.0,5,1,5,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,8,0,0,2,2.0,480.0,3,3,3,0,172,0,0,0,0,0,0,0,0,2,2010,149500,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2565,534479300,20,82.0,9888,0,4,4,3,5,6,1954,1975,0.0,3,4,3,3,1,4,486.0,1,0.0,450.0,936.0,3,1,4,936,0,0,936,0.0,0.0,1,0,2,1,3,5,8,0,0,1,1.0,240.0,3,3,3,0,0,160,0,0,0,0,3,0,0,3,2006,121000,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1934,535304170,20,68.0,7942,0,4,4,3,6,7,1953,1953,0.0,3,3,3,3,1,3,85.0,5,955.0,0.0,1040.0,3,1,3,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,8,0,0,3,1.0,293.0,3,3,3,0,0,0,0,0,0,0,3,0,0,6,2007,136000,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
997,527107010,60,,15038,0,2,4,3,6,5,1996,1996,0.0,3,3,4,3,1,3,138.0,1,0.0,778.0,916.0,4,1,5,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,8,1,3,3,2.0,386.0,3,3,3,168,84,0,0,0,0,0,0,0,0,11,2008,173000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
64,528382020,60,92.0,11764,0,3,4,3,8,7,1999,2007,348.0,4,3,4,3,1,6,524.0,1,0.0,628.0,1152.0,5,1,5,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,8,1,4,3,3.0,671.0,3,3,3,132,57,0,0,0,0,0,0,0,0,4,2010,290000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1799,528458130,60,75.0,9000,0,4,4,3,8,5,2007,2007,0.0,4,3,4,3,3,6,64.0,1,0.0,1120.0,1184.0,5,1,5,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,8,1,4,3,2.0,550.0,3,3,3,208,364,0,0,0,0,0,0,0,0,8,2007,303477,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
230,905109170,20,,20062,0,3,4,2,7,7,1977,2001,0.0,4,4,4,3,4,5,1092.0,1,0.0,328.0,1420.0,4,1,5,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,8,2,3,2,2.0,690.0,3,3,3,496,0,0,0,0,0,0,0,0,0,4,2010,270000,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1295,902109160,50,81.0,7308,0,4,4,3,5,5,1920,1950,0.0,2,2,3,3,1,3,360.0,1,0.0,576.0,936.0,4,0,4,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,8,1,4,1,1.0,225.0,2,2,1,0,0,236,0,0,0,0,0,0,0,6,2008,122250,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
638,535178120,20,70.0,8750,0,4,4,3,5,5,1955,1955,0.0,3,3,3,3,1,3,172.0,2,483.0,727.0,1382.0,4,1,4,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,8,0,0,1,1.0,350.0,3,3,3,280,0,0,0,0,0,0,2,0,0,7,2009,153000,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2278,923202134,20,70.0,8402,0,4,4,3,5,5,2007,2007,0.0,3,3,4,3,1,5,206.0,1,0.0,914.0,1120.0,5,1,5,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,8,0,0,0,0.0,0.0,0,0,3,0,30,0,0,0,0,0,0,0,0,12,2007,147000,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2202,909252150,70,63.0,4000,0,4,4,3,7,8,1930,1995,0.0,3,3,4,3,1,6,246.0,1,0.0,285.0,531.0,3,1,5,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,8,1,4,1,1.0,216.0,3,3,3,0,0,0,0,0,0,0,3,0,0,6,2007,148500,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2833,908188150,160,32.0,3363,0,4,4,3,7,5,2004,2004,117.0,4,3,4,3,1,1,0.0,1,0.0,976.0,976.0,5,1,5,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,4,0,0,1,2.0,380.0,3,3,3,0,40,0,0,0,0,0,0,0,0,4,2006,130000,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1707,528150040,20,94.0,13615,0,3,4,2,9,5,2006,2006,510.0,5,3,5,3,4,1,0.0,1,0.0,1802.0,1802.0,5,1,5,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,8,1,4,3,3.0,843.0,3,3,3,158,105,0,0,0,0,0,0,0,0,6,2007,372000,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2428,528228565,120,43.0,3013,0,4,4,3,7,5,2005,2005,145.0,4,3,4,3,4,6,16.0,1,0.0,1346.0,1362.0,5,1,5,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,8,1,4,3,2.0,440.0,3,3,3,142,20,0,0,0,0,0,0,0,0,4,2006,213490,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
242,905453080,20,44.0,17485,0,2,4,3,7,5,2009,2010,96.0,4,3,4,3,4,6,1346.0,1,0.0,162.0,1508.0,5,1,5,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,8,2,3,2,2.0,572.0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,2010,308030,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1564,914453045,20,,23730,0,2,4,3,7,5,1996,1997,668.0,4,3,5,3,2,6,700.0,1,0.0,1140.0,1840.0,5,1,5,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,8,0,0,3,3.0,786.0,3,3,3,0,46,192,0,0,0,0,0,0,0,9,2008,300000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2613,535403150,20,79.0,8910,0,4,4,3,6,6,1959,1959,0.0,3,3,3,3,2,5,655.0,1,0.0,0.0,655.0,5,1,5,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,8,1,2,3,2.0,539.0,3,3,3,0,0,192,0,0,0,0,0,0,0,7,2006,159500,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2832,908188140,160,24.0,2522,0,4,4,3,7,5,2004,2004,50.0,4,3,4,3,1,1,0.0,1,0.0,970.0,970.0,5,1,5,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,4,0,0,1,2.0,380.0,3,3,3,0,40,0,0,0,0,0,0,0,0,4,2006,137500,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2459,528439030,20,73.0,8688,0,4,4,3,7,5,2005,2005,228.0,4,3,4,3,3,1,0.0,1,0.0,1616.0,1616.0,5,1,5,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,8,0,0,2,3.0,834.0,3,3,3,208,59,0,0,0,0,0,0,0,0,4,2006,232000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1360,903452025,30,,6291,0,3,4,3,6,6,1930,1950,0.0,4,4,3,3,1,1,0.0,1,0.0,768.0,768.0,3,1,5,768,0,0,768,0.0,0.0,1,0,1,1,3,4,8,0,0,1,2.0,440.0,3,3,1,0,0,84,0,0,0,0,0,0,0,7,2008,93850,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2723,905200380,30,,17529,0,4,4,3,5,5,1924,1950,65.0,3,3,3,3,1,1,0.0,1,0.0,872.0,872.0,2,0,3,872,0,0,872,0.0,0.0,1,0,2,1,2,5,5,1,4,1,1.0,322.0,2,2,1,0,0,116,0,0,0,0,0,0,0,4,2006,105000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1350,903235100,30,60.0,6324,0,3,4,3,4,6,1927,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,520.0,520.0,2,0,5,520,0,0,520,0.0,0.0,1,0,1,1,2,4,8,0,0,1,1.0,240.0,2,3,3,49,0,87,0,0,0,0,0,0,0,5,2008,68500,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
136,535106190,90,80.0,11600,0,4,4,3,5,5,1960,1960,361.0,3,3,3,3,1,3,443.0,1,0.0,662.0,1105.0,3,1,4,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,8,0,0,1,2.0,480.0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,2010,154300,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2235,910201050,50,50.0,7288,0,4,4,3,5,7,1925,2003,0.0,4,4,3,1,1,1,0.0,1,0.0,936.0,936.0,5,1,5,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,8,0,0,0,0.0,0.0,0,0,1,0,0,0,176,0,0,0,0,0,0,9,2007,129850,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1993,902301130,70,35.0,4571,1,4,4,3,5,7,1910,1950,0.0,3,3,3,3,1,4,168.0,1,0.0,448.0,616.0,5,1,5,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,8,0,0,1,2.0,480.0,2,2,3,280,0,143,0,0,0,0,0,0,0,6,2007,114000,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
367,527214050,20,63.0,17423,0,3,4,3,9,5,2008,2009,748.0,5,3,5,3,1,6,1904.0,1,0.0,312.0,2216.0,5,1,5,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,8,1,4,3,3.0,1166.0,3,3,3,0,60,0,0,0,0,0,0,0,0,7,2009,501837,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
